s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2474,0,"Migrants and refugees are welcome in our country, why should we stop them?",0,RACISM,627,1,CN,session_1,reasons,Dialogconan
2475,1,"We just can't keep refugees coming in our country, they're too many.",0,RACISM,627,2,HS,session_1,reasons,Dialogconan
2476,0,Migrants are often persecuted for their religion. Is this something we wish to do as a country?,0,RACISM,627,3,CN,session_1,reasons,Dialogconan
2477,1,African Americans are subhuman and are just a bunch of animals.,0,RACISM,455,0,HS,session_1,reasons,Dialogconan
2478,0,"For many African Americans, sharing culture and traditions and striving for equality have always been part of life. They are, in many ways, just like us. They are human beings with the same rights as anyone else.",0,RACISM,455,1,CN,session_1,reasons,Dialogconan
2479,1,They're not humans like us. Blacks are born that way. They were brought up that way. They are different and cannot be like us. It is perpetuated in all their family.,0,RACISM,455,2,HS,session_1,reasons,Dialogconan
2480,0,What exactly are you talking about? Maybe you should stop spread racism.,0,RACISM,455,3,CN,session_1,None,Dialogconan
2481,1,All migrants are rapists and sex offenders.,0,RACISM,629,0,HS,session_1,None,Dialogconan
2482,0,The idea that immigrants are inherently bad people is just fear mongering.,0,RACISM,629,1,CN,session_1,reasons,Dialogconan
2483,1,"They are more than simply bad people, they are a bunch of criminals and terrorists.",0,RACISM,629,2,HS,session_1,reasons,Dialogconan
2484,0,"The terrorist attacks in EU have been devastating for people across the continent. The 'hated' do not feel welcome and the whole thing is deeply concerning for a host of reasons. Still, the sentiments of 'we hate foreigners' is not the solution: it is counterproductive and distorts the truth.",0,RACISM,629,3,CN,session_1,reasons,Dialogconan
2485,1,Immigrants are a burden to our country.,0,RACISM,630,0,HS,session_1,None,Dialogconan
2486,0,Immigration is a part of the UK economy and contributes positively to the GDP. How is it possible that immigrants are a burden to the country?,0,RACISM,630,1,CN,session_1,reasons,Dialogconan
2487,1,"I hope you're fucking kidding me. Immigration is good for the economy?! It makes us rich and keeps the lights on? Not only that is false, it also puts us in danger. Immigration is a bad thing and very far from the core British values.",0,RACISM,630,2,HS,session_1,reasons,Dialogconan
2488,0,Immigration is a positive force for a thriving country. Your comment is sounding very dramatic. For what reasons does it put us in danger?,0,RACISM,630,3,CN,session_1,reasons,Dialogconan
2489,1,"All credit to the Poles, they know how to control their borders. Bats and rubber bullets…I’d happily volunteer!",0,RACISM,2676,0,HS,session_3,None,Dialogconan
2490,0,"We can’t allow the fear of people coming here define us, how can it be so hard to accept immigrants?",0,RACISM,2676,1,CN,session_3,reasons,Dialogconan
2491,1,"Well, immigrants just want to take over the world. That's why we hate them!",0,RACISM,2676,2,HS,session_3,reasons,Dialogconan
2492,0,"I think the question is, how are you in possess of this information? I am not sure immigrants want to ""take over the world"". They simply want to live a nice life in a new country, far away from war, poverty and persecution.",0,RACISM,2676,3,CN,session_3,reasons,Dialogconan
2493,1,Black people are sexual perverts and we shouldn't allow them to live in the UK.,0,RACISM,2680,0,HS,session_3,emotions,Dialogconan
2494,0,"People of colour have the right to be treated with respect and dignity, and not taking into account stereotypes about their sexual life.",0,RACISM,2680,1,CN,session_3,reasons,Dialogconan
2495,1,They don't have a right to live like us.,0,RACISM,2680,2,HS,session_3,None,Dialogconan
2496,0,"They have the right to be themselves and to participate in our society, like anyone else.",0,RACISM,2680,3,CN,session_3,reasons,Dialogconan
2497,1,Black people are a burden to society! They can't be accepted.,0,RACISM,2680,4,HS,session_3,reasons,Dialogconan
2498,0,"They are not a burden to society. No one who lives in society is, except for people who want to discriminate others maybe.",0,RACISM,2680,5,CN,session_3,reasons,Dialogconan
2499,1,I have my reason to think that. Black people are a burden to society because they violate civilized values.,0,RACISM,2680,6,HS,session_3,reasons,Dialogconan
2500,0,Do you have any evidence that black people are a burden to society? Are you aware of any studies that show that black people are more likely than non-blacks to be a violent person?,0,RACISM,2680,7,CN,session_3,reasons,Dialogconan
2501,1,Foreigner should go back where they came from. They are not our brothers.,0,RACISM,2681,0,HS,session_3,emotions,Dialogconan
2502,0,"The US has always supported migrants from all over the world, and this has led to a growth in economy and diversity which helped our country. ",0,RACISM,2681,1,CN,session_3,reasons,Dialogconan
2503,1,"I can't support migrants anyway, as they are not our brothers.",0,RACISM,2681,2,HS,session_3,emotions,Dialogconan
2504,0,Migrants are contributing members of our society. They are our brothers.,0,RACISM,2681,3,CN,session_3,emotions,Dialogconan
2505,1,"Migrants are a problem in many European countries, we can't keep accepting them.",0,RACISM,2677,0,HS,session_3,emotions,Dialogconan
2506,0,The European Union does not have a migration problem because the EU has a migration policy which helps managing immigration.,0,RACISM,2677,1,CN,session_3,reasons,Dialogconan
2507,1,"Even with the policy, migrants are a problem, they are invading us.",0,RACISM,2677,2,HS,session_3,emotions,Dialogconan
2508,0,"The vast majority of migrants come here for work and a better quality of life. No one is invading us, migrants are simply people looking for a new life.",0,RACISM,2677,3,CN,session_3,reasons,Dialogconan
2509,1,"Refugees are overrunning our continent, and they are not even Christians: they should not be accepted.",0,RACISM,2675,0,HS,session_3,reasons,Dialogconan
2510,0,"Refugees are people. They are our brothers and sisters, regardless of their religion.",0,RACISM,2675,1,CN,session_3,emotions,Dialogconan
2511,1,I don't want them to come to our country. They are not welcome on our soil unless they are Christian.,0,RACISM,2675,2,HS,session_3,emotions,Dialogconan
2512,0,"It is not true that refugees are not welcome. They are part of our society now, whether they are Christians, Muslims, Buddhists...",0,RACISM,2675,3,CN,session_3,reasons,Dialogconan
2513,1,Why are they welcome? I don't like that they are invading our country.,0,RACISM,2675,4,HS,session_3,reasons,Dialogconan
2514,0,"The influx of refugees into the UK has made our country more democratic, and our culture has changed for the better. We should not be alienating the many immigrants who are in need of our protection.",0,RACISM,2675,5,CN,session_3,emotions,Dialogconan
2515,1,We need to stop migrants stealing our jobs and abusing our healthcare system. All of us know they are just lazy and unproductive turds.,0,RACISM,2686,0,HS,session_3,emotions,Dialogconan
2516,0,"This is a myth, many of them are hard-working people. The migrants who come to our country often want to work, and it's in their right to do so.",0,RACISM,2686,1,CN,session_3,reasons,Dialogconan
2517,1,"No, they're just a bunch of lazy turds trying to get into our country and take our jobs.",0,RACISM,2686,2,HS,session_3,reasons,Dialogconan
2518,0,"Many migrants try to find a better life in the UK. In other words, they come here for work and often they do what native citizens don't want to do.",0,RACISM,2686,3,CN,session_3,reasons,Dialogconan
2519,1,"Even if that's true, migrants don't have a fair say in society, we need to stop them.",0,RACISM,2686,4,HS,session_3,emotions,Dialogconan
2520,0,Many migrants have contributed to our society by contributing to our economy. They are a part of our fabric and contribute to our success. What's there to stop?,0,RACISM,2686,5,CN,session_3,reasons,Dialogconan
2521,1,But they also are a burden to society.,0,RACISM,2686,6,HS,session_3,reasons,Dialogconan
2522,0,"I am not sure about what you are saying. Migrants contribute to society rather than ruining it, they are good for us.",0,RACISM,2686,7,CN,session_3,reasons,Dialogconan
2523,1,It disgusts me when white women have children with black men. We need to protect our bloodlines and ethnic heritage.,0,RACISM,2688,0,HS,session_3,emotions,Dialogconan
2524,0,"Let's be fair, I think the concept of ""bloodlines"" is just a myth perpetuated by the racist media.",0,RACISM,2688,1,CN,session_3,reasons,Dialogconan
2525,1,"It's not racist saying that black people are genetically different from us, because we are biologically different.",0,RACISM,2688,2,HS,session_3,reasons,Dialogconan
2526,0,"That is not true. There is no such thing as an inferior ""race"", we all have the same biological makeup and skin color is not an indication of inferiority. This is science.",0,RACISM,2688,3,CN,session_3,reasons,Dialogconan
2527,1,"Have you heard about all the benefits migrants get??? 4 star hotels, hot meals, free prescriptions, all while the British public are given NOTHING. This is so unfair, what happened to helping your own first?",0,RACISM,2691,0,HS,session_3,reasons,Dialogconan
2528,0,"Migrants come to the UK from all walks of life, they are welcomed here and helped, but not with all these benefits as you claim. These are lies spread by the media to pit ""us"" against ""them"".",0,RACISM,2691,1,CN,session_3,reasons,Dialogconan
2529,1,"I've never met a migrant who's come here to pay their rent or get a job, why should they be helped?",0,RACISM,2691,2,HS,session_3,credibility,Dialogconan
2530,0,"Migrants often work for a living, and most jobs they do are jobs that British citizens reject. They are a great help to our economy, and they are our fellow citizens, that's why they deserve help.",0,RACISM,2691,3,CN,session_3,reasons,Dialogconan
2531,1,"This isn't an argument, migrants are not welcome in our country because of their lack of ability.",0,RACISM,2691,4,HS,session_3,reasons,Dialogconan
