s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2468,0,People don't have to identify as a minority just to live their lives.,2,SEXISM,604,1,CN,session_1,reasons,DialogConan
2469,1,"They get offended so easily though, gay men deserve to be called fags.",2,SEXISM,604,2,HS,session_1,reasons,DialogConan
2470,0,Just because you personally don't like gay people doesn't mean that everyone else thinks like you. Some of us just practice live and let live.,2,SEXISM,604,3,CN,session_1,emotions,DialogConan
2471,1,Dressing children up in drag at pride parades is so perverse. They’re not even trying to hide their sexualisation of kids at this point.,2,SEXISM,2653,0,HS,session_3,reasons,DialogConan
2472,0,It’s not just about ‘sexualising’ children in drag but about letting them have fun and teaching them the value of embracing all kinds of people. It's not perverse.,2,SEXISM,2653,1,CN,session_3,emotions,DialogConan
2473,1,I have a bad feeling about it. Children shouldn't be near gays.,2,SEXISM,2653,2,HS,session_3,reasons,DialogConan
2474,0,Children that are not exposed to the differences in our society tend to bully and play pranks more than children that learned about LGBT issues.,2,SEXISM,2653,3,CN,session_3,emotions,DialogConan
2475,1,Women are little more than objects to be dominated by men.,2,SEXISM,2654,0,HS,session_3,reasons,DialogConan
2476,0,"Women are people, and they are to be treated equally. People shouldn't be dominated by anyone.",2,SEXISM,2654,1,CN,session_3,emotions,DialogConan
2477,1,"Men are the superior gender, so they have to subjugate women and tell them what to do.",2,SEXISM,2654,2,HS,session_3,reasons,DialogConan
2478,0,Women are human beings with rights. They have the right to choose for themselves.,2,SEXISM,2654,3,CN,session_3,emotions,DialogConan
2479,1,Gay people are a burden to society.,2,SEXISM,608,0,HS,session_1,reasons,DialogConan
2480,0,Isn't it the failure to accept and respect an individual's sexuality that creates the burden society bears?,2,SEXISM,608,1,CN,session_1,emotions,DialogConan
2481,1,They are the burden because of their unnatural inclination and romantic feelings.,2,SEXISM,608,2,HS,session_1,reasons,DialogConan
2482,0,This idea is completely untrue. The fact is that being gay does not make you a problem.,2,SEXISM,608,3,CN,session_1,emotions,DialogConan
2483,1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,2,SEXISM,609,0,HS,session_1,emotions,DialogConan
2484,0,"Let's face it, there is no evidence for the claim that children raised by lesbians are any worse than other children.",2,SEXISM,609,1,CN,session_1,reasons,DialogConan
2485,1,"Gays are just disgusting, they can't raise children. Why don't they just stop being faggots?",2,SEXISM,609,2,HS,session_1,reasons,DialogConan
2486,0,I don't think it is a good idea to suggest that homosexuality is a choice. What if your child were to come out as gay? This is a very serious issue.,2,SEXISM,609,3,CN,session_1,emotions,DialogConan
2487,1,Homosexuality is a mental disorder and a mental illness.,2,SEXISM,610,0,HS,session_1,reasons,DialogConan
2488,0,"This statement is not supported by scientific evidence, you can't blame people for their sexuality. Do you really think that who we are attracted to can be considered a mental disorder?",2,SEXISM,610,1,CN,session_1,emotions,DialogConan
2489,1,"Yes, since gays are perverts. Their lifestyle is to be condemned.",2,SEXISM,610,2,HS,session_1,reasons,DialogConan
2490,0,This is not true. I find it very offensive that someone can pinpoint homosexuality as something perverted in itself.,2,SEXISM,610,3,CN,session_1,emotions,DialogConan
2491,1,Gays are a problem in our society.,2,SEXISM,2658,0,HS,session_3,reasons,DialogConan
2492,0,"Gay people are not a problem in our society. If you are concerned about the sexual orientation of other people this much, you should try to solve the issue.",2,SEXISM,2658,1,CN,session_3,emotions,DialogConan
2493,1,"No, Gays are a problem.",2,SEXISM,2658,2,HS,session_3,None,DialogConan
2494,0,Gay people are part of our society and deserve respect. Don't you think?,2,SEXISM,2658,3,CN,session_3,emotions,DialogConan
2495,1,"No, I don't see anything in gay but problematic pricks.",2,SEXISM,2658,4,HS,session_3,reasons,DialogConan
2496,0,It is important to note that there are not any 'problems' with homosexuals in society. I don't see any problems with gay people.,2,SEXISM,2658,5,CN,session_3,emotions,DialogConan
2497,1,I do! Gays don't have their place in our society.,2,SEXISM,2658,6,HS,session_3,None,DialogConan
2498,0,"I don't think it is necessary to deny that gay people have their place in our society. They are just human beings with different needs and wants, but they do belong in society.",2,SEXISM,2658,7,CN,session_3,emotions,DialogConan
2499,1,"Women are nothing but lechers, they can become prostitutes if they like.",2,SEXISM,2660,0,HS,session_3,reasons,DialogConan
2500,0,"Women are not ""lechers"". They are human beings with rights and should be treated with respect and dignity.",2,SEXISM,2660,1,CN,session_3,emotions,DialogConan
2501,1,Whatever! They are just a bunch of pricks. They have no morals.,2,SEXISM,2660,2,HS,session_3,reasons,DialogConan
2502,0,"Women are human beings with values, not pricks. Morals is not determined by gender but by individuals.",2,SEXISM,2660,3,CN,session_3,emotions,DialogConan
2503,1,I will never respect women. They're a burden to society.,2,SEXISM,2660,4,HS,session_3,reasons,DialogConan
2504,0,"Women are valuable members of society with dignity, regardless of what mysoginists may think about them.",2,SEXISM,2660,5,CN,session_3,emotions,DialogConan
2505,1,"Gay people have a tendency to rape children, they are disgusting people.",2,SEXISM,2659,0,HS,session_3,reasons,DialogConan
2506,0,Gay people are not disgusting and especially they are not rapists. That is a dangerous stereotype that doesn't reflect reality. ,2,SEXISM,2659,1,CN,session_3,emotions,DialogConan
2507,1,"Even if they're not rapists, gay people have no right to be friends with other people. They should be isolated.",2,SEXISM,2659,2,HS,session_3,reasons,DialogConan
2508,0,"I think it's important to focus on the issues of equality, rather than trying to take away people's rights.",2,SEXISM,2659,3,CN,session_3,emotions,DialogConan
2509,1,"Gays are a burden to society, they don't deserve equality!",2,SEXISM,2659,4,HS,session_3,reasons,DialogConan
2510,0,"LGBT people are contributing members of our society, and there is no reason for them to be stripped of their rights. Everyone deserves to be treated as equal.",2,SEXISM,2659,5,CN,session_3,emotions,DialogConan
2511,1,Feminism is a selfish ideology: they only care about themselves.,2,SEXISM,2666,0,HS,session_3,reasons,DialogConan
2512,0,"Feminism is about women, and how everyone should have the same rights. It's not selfish to want equality.",2,SEXISM,2666,1,CN,session_3,emotions,DialogConan
2513,1,I don't want them claiming to be equal to men!,2,SEXISM,2666,2,HS,session_3,reasons,DialogConan
2514,0,"The idea of equality is based on the genders being the same, so yeah, women and men are equal.",2,SEXISM,2666,3,CN,session_3,emotions,DialogConan
2515,1,"Feminism is an ideology of violence against men, and a lie.",2,SEXISM,2666,4,HS,session_3,reasons,DialogConan
2516,0,"If you're not sure how to identify a 'lie', you should look at the examples of 'feminism', and realize that it is just a way of addressing the human rights of women.",2,SEXISM,2666,5,CN,session_3,emotions,DialogConan
2517,1,Women are inherently subhuman and should not be valued.,2,SEXISM,2667,0,HS,session_3,reasons,DialogConan
2518,0,Women are human beings with unique gifts and talents. We must respect and value them.,2,SEXISM,2667,1,CN,session_3,emotions,DialogConan
2519,1,"If we respect women, then why should they be allowed to participate in sports? They're too delicate for that.",2,SEXISM,2667,2,HS,session_3,reasons,DialogConan
2520,0,"Women can play any sport they wish, just as men. ",2,SEXISM,2667,3,CN,session_3,emotions,DialogConan
2521,1,"But sports affect women's ability to think, write, communicate and act. Women are subhuman, they are incapable of fulfilling their potential.",2,SEXISM,2667,4,HS,session_3,reasons,DialogConan
2522,0,"Women are human beings with the potential to be creative and do whateve they set their minds on, including sports. ",2,SEXISM,2667,5,CN,session_3,emotions,DialogConan
2523,1,All gay people are criminals.,2,SEXISM,2668,0,HS,session_3,reasons,DialogConan
2524,0,"Homosexuality is not a crime, it is an individual choice. You cannot blame people for their sexual preferences.",2,SEXISM,2668,1,CN,session_3,emotions,DialogConan
2525,1,But gay people are just a bunch of disgusting people. They are a threat to society.,2,SEXISM,2668,2,HS,session_3,reasons,DialogConan
2526,0,LGBT people do not pose a threat to society. They are part of a multifaceted society of which we should be proud instead of disgusted by it.,2,SEXISM,2668,3,CN,session_3,emotions,DialogConan
2527,1,But gay men are a threat to our society for real.,2,SEXISM,2668,4,HS,session_3,reasons,DialogConan
2528,0,"We are all equal in the eyes of the law, and all people have the right to live as they wish. How can they be a threat just by being who they are without affecting anyone else?",2,SEXISM,2668,5,CN,session_3,emotions,DialogConan
2529,1,"Feminism is about the destruction of manhood, and the disempowerment of white man.",2,SEXISM,2673,0,HS,session_3,reasons,DialogConan
2530,0,"Feminism is not about the destruction of manhood. It is about the empowerment of all human beings, even if it focuses on women.",2,SEXISM,2673,1,CN,session_3,emotions,DialogConan
2531,1,"If it's not about the destruction of manhood, why does feminist imply that white men should die?",2,SEXISM,2673,2,HS,session_3,reasons,DialogConan
2532,0,"Feminism never implied anything like that, it works for the empowerment of all human beings, including men.",2,SEXISM,2673,3,CN,session_3,emotions,DialogConan
2533,1,"If feminist works the empowerment of all human beings, then we can't even begin to talk about white supremacy with them, even though it's an important topic! Black people can't be equal to us.",2,SEXISM,2673,4,HS,session_3,reasons,DialogConan
2534,0,The feminists want to promote equality and respect for all people. This includes women and men of all races. ,2,SEXISM,2673,5,CN,session_3,emotions,DialogConan
2535,1,"I am trying to say that black people are a different race from us. We need to stop trying to keep the negroes from poisoning our society, and feminism helps them do that.",2,SEXISM,2673,6,HS,session_3,emotions,DialogConan
2536,0,Feminists are capable of recognizing the humanity of a diverse society. To say that some people don't deserve to be in our society is wrong.,2,SEXISM,2673,7,CN,session_3,emotions,DialogConan
2537,1,Gays are poisoning our children with their icky homosexuality.,2,SEXISM,633,0,HS,session_1,reasons,DialogConan
