s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
2411,0,"If you really think that way only because some people have a different faith than you, you should reconsider your position. Ask yourself: would you like to be discriminated against in this way? Have you changed opinion now?",1,RELIGIOUS,2434,3,CN,session_2,reasons,DialogConan
2412,0,Nazi Germany carried out the deadliest massacre of civilians in human history. They killed 6 million Jews. They killed half a million Roma. They killed hundreds of thousands of Africans. They have no place in modern day Europe.,1,RELIGIOUS,337,1,CN,session_1,reasons,DialogConan
2413,1,Nazi were not as bad as we depict them. EU should stop blaming them.,1,RELIGIOUS,337,0,HS,session_1,emotions,DialogConan
2414,1,"Jews have a secret plot to take over the world, don't they also deserve the same contempt for it?",1,RELIGIOUS,337,2,HS,session_1,reasons,DialogConan
2415,0,"This myth traces back to “The Protocols of the Learned Elders of Zion”, that is used as proof of a Jewish conspiracy to rule the world. But the Protocols are a proven forgery, written by agents of the Russian czar in the late 19th century, that spread throughout the 20th century and continues to this day.",1,RELIGIOUS,337,3,CN,session_1,reasons,DialogConan
2416,1,Muslims are not welcome in our country.,1,RELIGIOUS,496,0,HS,session_1,reasons,DialogConan
2417,0,"Muslims have been living here since our inception, and we are proud of that. Why would they be a burden to us?",1,RELIGIOUS,496,1,CN,session_1,emotions,DialogConan
2418,1,Because they don't do anything for us.,1,RELIGIOUS,496,2,HS,session_1,reasons,DialogConan
2419,0,Many Muslims live in the UK and have contributed greatly to our society. They are our brothers and sisters.,1,RELIGIOUS,496,3,CN,session_1,emotions,DialogConan
2420,1,"But they are not like us, they cannot coexist with us.",1,RELIGIOUS,496,4,HS,session_1,reasons,DialogConan
2421,0,"I think we should try to understand different cultures, rather than trying to ban one group of people from our country. On which grounds do you say so?",1,RELIGIOUS,496,5,CN,session_1,emotions,DialogConan
2422,1,Islam is incompatible with the modern world.,1,RELIGIOUS,2629,0,HS,session_3,reasons,DialogConan
2423,0,Islam is a religion that share the same modern values as other religions.,1,RELIGIOUS,2629,1,CN,session_3,emotions,DialogConan
2424,1,"No, Islam is a degenerate religion, it is a curse that has no place in modern society.",1,RELIGIOUS,2629,2,HS,session_3,reasons,DialogConan
2425,0,"Islam is a religion that has been practiced for centuries in Europe and the Americas, and its teachings are still relevant today. Islam is a peaceful religion, not a curse.",1,RELIGIOUS,2629,3,CN,session_3,emotions,DialogConan
2426,1,"This is a lie, Islam is a disease, a sickness, and an inconvenient enemy of modern society",1,RELIGIOUS,2629,4,HS,session_3,reasons,DialogConan
2427,0,"Islam is a religion of peace. Many Muslims live in the UK, and have contributed greatly to our country.",1,RELIGIOUS,2629,5,CN,session_3,emotions,DialogConan
2428,1,I don't see Muslim contributing to my country! They are a burden to society.,1,RELIGIOUS,2629,6,HS,session_3,reasons,DialogConan
2429,0,Muslims have been part of our society for centuries and have contributed greatly to our success. I don't see how they could be considered a burden to society.,1,RELIGIOUS,2629,7,CN,session_3,emotions,DialogConan
2430,1,Jews are literally pieces of shit. There must be laws prohibiting their religion from our land.,1,RELIGIOUS,261,0,HS,session_1,emotions,DialogConan
2431,0,Why do you think the state needs laws to tell you which faith to profess?,1,RELIGIOUS,261,1,CN,session_1,reasons,DialogConan
2432,1,"Because Jews are a virus, a cancer on our race.",1,RELIGIOUS,261,2,HS,session_1,reasons,DialogConan
2433,0,"Jews are people that have been persecuted because of their religion, but is it fair to be discriminated against on the grounds of religion?",1,RELIGIOUS,261,3,CN,session_1,emotions,DialogConan
2434,1,"Yes, anyone who supports Jews should be excluded from our community.",1,RELIGIOUS,261,4,HS,session_1,emotions,DialogConan
2435,0,"In this day and age when many people recognize themselves in minorities, it is important that we all show some respect for what is different about each other's cultures.",1,RELIGIOUS,261,5,CN,session_1,emotions,DialogConan
2436,1,"However Jews don't deserve our respect, they are racist: they want to preserve their own race and purity of their own blood. This is why many people are banned from entering Israel.",1,RELIGIOUS,261,6,HS,session_1,reasons,DialogConan
2437,0,"Maybe Jews have suffered from being banned by other cultures so they closed in on theirself. But I would say, that there's no evidence that they are trying to preserve what you called their race.",1,RELIGIOUS,261,7,CN,session_1,emotions,DialogConan
2438,1,"Jews are inherently evil, they want to subvert Western society.",1,RELIGIOUS,2370,0,HS,session_2,reasons,DialogConan
2439,0,This is not true. They're just normal people that simply don't believe what anti-Semites believe.,1,RELIGIOUS,2370,1,CN,session_2,emotions,DialogConan
2440,1,Their immorality is written in their DNA!,1,RELIGIOUS,2370,2,HS,session_2,reasons,DialogConan
2441,0,"Not all Jews are evil, they're just a small and unlucky group in the vast world population, and this is the same for every group in the world.",1,RELIGIOUS,2370,3,CN,session_2,emotions,DialogConan
2442,1,"But not every group secretly controls the world like Jews do, that's why they're evil.",1,RELIGIOUS,2370,4,HS,session_2,reasons,DialogConan
2443,0,"How is it possible that over the past several thousand years, Jews have been systematically persecuted if they control everything? Weird notion of control.",1,RELIGIOUS,2370,5,CN,session_2,reasons,DialogConan
2444,1,"No no, they do control the world, I know it.",1,RELIGIOUS,2370,6,HS,session_2,None,DialogConan
2445,0,"Yup, that's precisely what's happening, and they're also tracking you right now. Be careful!",1,RELIGIOUS,2370,7,CN,session_2,reasons,DialogConan
2446,1,I am offended by the thought that Muslim women are not allowed of having their hair down.,1,RELIGIOUS,539,0,HS,session_1,reasons,DialogConan
2447,0,Then you think it is okay to restrict a woman's free will in what she likes to wear if her choice is related to Islam?,1,RELIGIOUS,539,1,CN,session_1,emotions,DialogConan
2448,1,"Islam is the cause of wars because it promotes violence. Of pollution, because in the Middle-East they have oil. It is the cause of anything! Why are you defending it?!?",1,RELIGIOUS,539,2,HS,session_1,reasons,DialogConan
2449,0,You can't blame Islam for every problem in the world.,1,RELIGIOUS,539,3,CN,session_1,emotions,DialogConan
2450,1,But I can blame Islam for how violent the world has become. Many Muslims prefer the violence of jihad.,1,RELIGIOUS,539,4,HS,session_1,reasons,DialogConan
2451,0,Violence is never justified in Islam. Islam is a religion of peace.,1,RELIGIOUS,539,5,CN,session_1,emotions,DialogConan
2452,1,Jews are genetically evil.,1,RELIGIOUS,580,0,HS,session_1,reasons,DialogConan
2453,0,"Just because they are Jewish, it does not mean they are bad people.",1,RELIGIOUS,580,1,CN,session_1,emotions,DialogConan
2454,1,"Jews are bad people! They are the enemy of the West, they have corrupted the minds of our children.",1,RELIGIOUS,580,2,HS,session_1,reasons,DialogConan
2455,0,Jews were persecuted and killed for centuries. It is dangerous to claim such a thing.,1,RELIGIOUS,580,3,CN,session_1,emotions,DialogConan
2456,1,Jews totally run Hollywood.,1,RELIGIOUS,479,0,HS,session_1,reasons,DialogConan
2457,0,Jews have played an important part in the development of the movie industry and some find themselves in high-profile positions. But you only need to watch the Academy Awards to see that Jews do not dominate the movie industry.,1,RELIGIOUS,479,1,CN,session_1,emotions,DialogConan
2458,1,"Jews also control other institutions, they're using their position to erase other religions.",1,RELIGIOUS,479,2,HS,session_1,reasons,DialogConan
2459,0,"Why would they? They, like anybody, have the freedom to choose their own religion. This does not mean they want to erase other religions though.",1,RELIGIOUS,479,3,CN,session_1,emotions,DialogConan
2460,1,"They aren't as upstanding as you make them out to be. For example, Jews hide the truth to their children about the Holocaust, becuase they know it's a lie.",1,RELIGIOUS,479,4,HS,session_1,reasons,DialogConan
2461,0,"What? Who said that? Don't tell me ""Someone said it in a book"". Such a serious accusation should be presented in an objective way: you must bring strong evidence.",1,RELIGIOUS,479,5,CN,session_1,emotions,DialogConan
2462,1,Muslims threaten the civilised Europe,1,RELIGIOUS,359,0,HS,session_1,reasons,DialogConan
2463,0,"Islam is a religion, and it has been proven time and time again that its teachings do not threaten the very existence of Western civilization.",1,RELIGIOUS,359,1,CN,session_1,emotions,DialogConan
2464,1,"They do, Muslims are a problem in many European countries.",1,RELIGIOUS,359,2,HS,session_1,reasons,DialogConan
2465,0,"If Muslims are a problem in many countries, then we should help them to integrate.",1,RELIGIOUS,359,3,CN,session_1,emotions,DialogConan
2466,1,"muslim folks are taking over europe, if we help them integrate we will be replaced!",1,RELIGIOUS,359,4,HS,session_1,reasons,DialogConan
2467,0,"Muslims are not taking over Europe, they are just a small part of a much bigger community.",1,RELIGIOUS,359,5,CN,session_1,emotions,DialogConan
2468,1,The Jews control Hollywood.,1,RELIGIOUS,470,0,HS,session_1,reasons,DialogConan
2469,0,"While it is true that Jews have been powerful producers and directors in the entertainment industry, this is not unique to them. And they have also contributed greatly to other industries.",1,RELIGIOUS,470,1,CN,session_1,emotions,DialogConan
2470,1,"They shouldn't be allowed to contribute to anything, we would be better off without them. The ideology of National Socialism is nothing to be ashamed of.",1,RELIGIOUS,470,2,HS,session_1,reasons,DialogConan
2471,0,"National Socialism is a parasitic, criminal and murderous ideology that killed millions of people.",1,RELIGIOUS,470,3,CN,session_1,emotions,DialogConan
2472,1,Jews deserve it since they are intolerant.,1,RELIGIOUS,470,4,HS,session_1,reasons,DialogConan
2473,0,Pot calling the kettle...,1,RELIGIOUS,470,5,CN,session_1,None,DialogConan
2474,1,Muslims have no place in civilised Europe.,1,RELIGIOUS,2315,0,HS,session_2,reasons,DialogConan
2475,0,"In every country in the world Muslims should be welcome, and they're not less welcome here because of their religion.",1,RELIGIOUS,2315,1,CN,session_2,emotions,DialogConan
2476,1,Every country? Most of Europe hates muslims.,1,RELIGIOUS,2315,2,HS,session_2,emotions,DialogConan
2477,0,"Many countries, like France, Italy, Spain and Germany, don't consider Islam a threat.",1,RELIGIOUS,2315,3,CN,session_2,emotions,DialogConan
2478,1,And they're wrong. Muslims are not welcome in Europe.,1,RELIGIOUS,2315,4,HS,session_2,reasons,DialogConan
2479,0,"They are. If there is a problem, a solution can be found through dialogue instead of division. We are all humans.",1,RELIGIOUS,2315,5,CN,session_2,emotions,DialogConan
2480,1,"I don't have anything in common with Muslims, I still think Europe isn't the place for them.",1,RELIGIOUS,2315,6,HS,session_2,reasons,DialogConan
2481,0,"Muslim are part of the European Union, they have a right to stay here.",1,RELIGIOUS,2315,7,CN,session_2,emotions,DialogConan
2482,1,The Jews control the banks.,1,RELIGIOUS,748,0,HS,session_1,reasons,DialogConan
2483,0,"So how come the media doesn't report about Jewish power in the financial world? Maybe it's because they also control the media, the government, and have many powerful friends working for the Galactic Republic... #sarcasm",1,RELIGIOUS,748,1,CN,session_1,emotions,DialogConan
2484,1,"You can laugh about it, but it's true that Jews control the world economy.",1,RELIGIOUS,748,2,HS,session_1,None,DialogConan
2485,0,"It is not true that Jews control the world economy. There are hundreds of thousands of diverse people working in leading roles for the governments, companies and institutions composing the world economy.",1,RELIGIOUS,748,3,CN,session_1,reasons,DialogConan
